,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,J,MUSIC_0,MUSIC_1,MUSIC_time,aMUSIC_0,aMUSIC_1,aMUSIC_time,NormMUSIC_0,NormMUSIC_1,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_1,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_1,SRP_PHAT_time
102,5.0249999999999995,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,56.0,72.0,0.010405302047729492,133.0,74.0,0.0208740234375,55.0,72.0,0.010013818740844727,105.00000000000001,72.0,0.019367456436157227,97.0,73.0,0.028133869171142578
103,5.0625,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,124.0,72.0,0.01054525375366211,122.0,71.0,0.019461631774902344,59.00000000000001,72.0,0.009927034378051758,122.0,72.0,0.01912379264831543,152.0,73.0,0.02866673469543457
104,5.1,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,124.0,72.0,0.01138758659362793,114.00000000000001,71.0,0.019540071487426758,156.0,72.0,0.009988069534301758,115.0,72.0,0.020584821701049805,111.0,73.0,0.028361082077026367
105,5.1375,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,123.00000000000001,73.0,0.01034402847290039,114.00000000000001,69.0,0.020108938217163086,57.00000000000001,73.0,0.01002812385559082,158.0,72.0,0.02165699005126953,161.0,73.0,0.027506351470947266
106,5.175,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,73.0,0.010727167129516602,58.00000000000001,72.0,0.019782543182373047,57.00000000000001,73.0,0.010120391845703125,57.00000000000001,72.0,0.01930856704711914,162.0,73.0,0.027318716049194336
107,5.2124999999999995,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,73.0,0.01063227653503418,58.00000000000001,72.0,0.01928997039794922,57.00000000000001,73.0,0.010235309600830078,57.00000000000001,72.0,0.019517898559570312,124.0,73.0,0.028079748153686523
108,5.25,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,73.0,0.010638713836669922,58.00000000000001,73.0,0.01953911781311035,57.00000000000001,73.0,0.010081291198730469,58.00000000000001,73.0,0.01919841766357422,126.0,73.0,0.028350830078125
109,5.2875,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,73.0,0.009931802749633789,58.00000000000001,74.0,0.020003080368041992,57.00000000000001,72.0,0.009641885757446289,58.00000000000001,72.0,0.020005464553833008,103.0,72.0,0.02809906005859375
110,5.325,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,58.00000000000001,73.0,0.010487556457519531,58.00000000000001,73.0,0.019389629364013672,58.00000000000001,73.0,0.009261608123779297,58.00000000000001,73.0,0.019416332244873047,104.0,72.0,0.02812647819519043
111,5.3625,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,73.0,58.00000000000001,0.010735273361206055,72.0,56.0,0.019051313400268555,58.00000000000001,73.0,0.009224414825439453,73.0,57.00000000000001,0.020240068435668945,104.0,72.0,0.027119159698486328
112,5.3999999999999995,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,73.0,57.00000000000001,0.011322736740112305,72.0,55.0,0.01944279670715332,73.0,57.00000000000001,0.010354042053222656,73.0,56.0,0.019185304641723633,62.0,72.0,0.030196666717529297
113,5.4375,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,73.0,0.009889841079711914,72.0,56.0,0.0201108455657959,57.00000000000001,73.0,0.009633302688598633,73.0,57.00000000000001,0.019232511520385742,155.0,73.0,0.028123855590820312
114,5.475,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,73.0,0.010571002960205078,58.00000000000001,74.0,0.019297122955322266,57.00000000000001,73.0,0.009418249130249023,58.00000000000001,74.0,0.020689010620117188,155.0,73.0,0.027167081832885742
115,5.5125,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,73.0,0.010659456253051758,57.00000000000001,75.0,0.02059030532836914,57.00000000000001,74.0,0.010559797286987305,57.00000000000001,74.0,0.019169330596923828,121.0,73.0,0.027423620223999023
116,5.55,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,73.0,0.00995635986328125,57.00000000000001,74.0,0.01956319808959961,57.00000000000001,73.0,0.010343790054321289,57.00000000000001,73.0,0.0193936824798584,154.0,73.0,0.0286557674407959
117,5.5874999999999995,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,73.0,0.010945558547973633,57.00000000000001,73.0,0.019585847854614258,57.00000000000001,73.0,0.009361028671264648,57.00000000000001,73.0,0.020097732543945312,158.0,73.0,0.027634382247924805
118,5.625,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,72.0,0.010663509368896484,57.00000000000001,72.0,0.020825862884521484,57.00000000000001,72.0,0.010697126388549805,57.00000000000001,73.0,0.021598339080810547,147.0,73.0,0.028646230697631836
119,5.6625,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,72.0,0.009927749633789062,72.0,57.00000000000001,0.01936054229736328,57.00000000000001,72.0,0.010540246963500977,57.00000000000001,73.0,0.019530534744262695,115.0,73.0,0.028147220611572266
120,5.7,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,57.00000000000001,72.0,0.01089620590209961,58.00000000000001,72.0,0.01963210105895996,57.00000000000001,72.0,0.00930476188659668,58.00000000000001,72.0,0.020175457000732422,125.00000000000001,73.0,0.027300357818603516
121,5.7375,2.0,dicit,1.0,1.0,72.30288326295427,1.0,56.35906118067019,2.0,58.00000000000001,72.0,0.010666847229003906,58.00000000000001,71.0,0.01934075355529785,57.00000000000001,72.0,0.010125875473022461,58.00000000000001,72.0,0.019330739974975586,123.00000000000001,73.0,0.02722454071044922
122,6.225,2.0,dicit,1.0,0.0,72.30288326295427,0.0,56.35906118067019,0.0,,,,,,,,,,,,,,,
