,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,J,MUSIC_0,MUSIC_1,MUSIC_time,aMUSIC_0,aMUSIC_time,NormMUSIC_0,NormMUSIC_1,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_1,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_1,SRP_PHAT_time,aMUSIC_1
106,5.175,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,229.0,78.0,0.020894765853881836,80.0,0.037894487380981445,230.0,77.0,0.020333290100097656,179.0,77.0,0.03770780563354492,191.0,75.0,0.07176899909973145,
107,5.2124999999999995,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,230.99999999999997,77.0,0.02207183837890625,81.0,0.03784918785095215,233.0,75.0,0.02082037925720215,241.00000000000003,76.0,0.03703451156616211,192.00000000000003,75.0,0.07302999496459961,
108,5.25,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,222.0,75.0,0.0209653377532959,74.0,0.03713393211364746,221.0,75.0,0.02074265480041504,243.0,75.0,0.0406947135925293,194.0,75.0,0.07233881950378418,
109,5.2875,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,196.0,73.0,0.020812273025512695,205.0,0.03817129135131836,201.00000000000003,73.0,0.020691871643066406,237.00000000000003,75.0,0.03683590888977051,195.0,76.0,0.07211041450500488,75.0
110,5.325,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,242.0,69.0,0.02226567268371582,275.0,0.03745007514953613,239.0,76.0,0.020893573760986328,271.0,75.0,0.03860807418823242,191.0,77.0,0.07108402252197266,65.0
111,5.3625,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,273.0,75.0,0.021612882614135742,288.0,0.03738141059875488,267.0,75.0,0.022264719009399414,281.0,75.0,0.037810564041137695,188.0,77.0,0.07261037826538086,75.0
112,5.3999999999999995,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,269.0,77.0,0.022075891494750977,278.0,0.03716540336608887,179.0,77.0,0.02061605453491211,275.0,76.0,0.036689043045043945,187.0,77.0,0.07180309295654297,75.0
113,5.4375,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,172.0,79.0,0.021303176879882812,79.0,0.0368802547454834,178.0,78.0,0.02111363410949707,178.0,77.0,0.03850531578063965,186.0,77.0,0.07187747955322266,
114,5.475,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,82.0,,0.02130603790283203,83.0,0.037894248962402344,177.0,79.0,0.022060394287109375,2.0,78.0,0.03846931457519531,285.0,78.0,0.07171487808227539,
115,5.5125,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,210.00000000000003,88.0,0.022612333297729492,95.0,0.03720855712890625,215.0,79.0,0.02083134651184082,351.0,79.0,0.038297414779663086,191.0,77.0,0.07138442993164062,
116,5.55,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,267.0,84.0,0.02129650115966797,268.0,0.037650108337402344,348.0,78.0,0.02135610580444336,355.0,77.0,0.0402064323425293,186.0,76.0,0.07266950607299805,87.0
117,5.5874999999999995,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,280.0,85.0,0.021064281463623047,276.0,0.03699159622192383,202.0,78.0,0.02074742317199707,353.0,76.0,0.03781008720397949,190.0,76.0,0.07177186012268066,90.0
118,5.625,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,285.0,79.0,0.02104783058166504,276.0,0.03716301918029785,255.00000000000003,77.0,0.02181839942932129,264.0,76.0,0.0371699333190918,189.0,76.0,0.07202410697937012,80.0
119,5.6625,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,284.0,80.0,0.021632909774780273,278.0,0.03757023811340332,259.0,79.0,0.021210908889770508,274.0,78.0,0.03725409507751465,186.0,78.0,0.07217907905578613,79.0
120,5.7,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,245.00000000000003,81.0,0.021083593368530273,242.0,0.03792572021484375,247.0,79.0,0.02092146873474121,248.0,79.0,0.03702378273010254,185.0,79.0,0.07155942916870117,84.0
121,5.7375,2.0,benchmark2,1.0,1.0,79.56745665251366,1.0,64.23044897551735,2.0,250.00000000000003,77.0,0.02157115936279297,250.00000000000003,0.03857707977294922,251.0,78.0,0.021579742431640625,250.00000000000003,79.0,0.037821054458618164,183.0,80.0,0.07275104522705078,78.0
122,6.225,2.0,benchmark2,1.0,0.0,79.56745665251366,0.0,64.23044897551735,0.0,,,,,,,,,,,,,,,
