,name,duration,fs,path
472,6241-61946-0021.flac,4.455,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0021.flac
473,6241-61946-0017.flac,4.455,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0017.flac
474,6241-61946-0003.flac,8.44,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0003.flac
475,6241-61946-0002.flac,5.485,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0002.flac
476,6241-61946-0023.flac,6.585,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0023.flac
477,6241-61946-0008.flac,4.285,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0008.flac
478,6241-61946-0022.flac,8.275,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0022.flac
479,6241-61946-0007.flac,6.02,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0007.flac
480,6241-61946-0015.flac,3.97,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0015.flac
481,6241-61946-0000.flac,6.235,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0000.flac
482,6241-61946-0005.flac,2.95,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0005.flac
483,6241-61946-0009.flac,4.29,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0009.flac
484,6241-61946-0012.flac,2.975,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0012.flac
485,6241-61946-0001.flac,6.05,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0001.flac
486,6241-61946-0010.flac,3.21,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0010.flac
487,6241-61946-0013.flac,9.62,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0013.flac
488,6241-61946-0020.flac,11.955,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0020.flac
489,6241-61946-0014.flac,5.345,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61946/6241-61946-0014.flac
490,6241-61943-0024.flac,7.36,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0024.flac
491,6241-61943-0016.flac,4.665,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0016.flac
492,6241-61943-0005.flac,4.9,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0005.flac
493,6241-61943-0011.flac,3.9,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0011.flac
494,6241-61943-0023.flac,4.355,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0023.flac
495,6241-61943-0022.flac,3.02,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0022.flac
496,6241-61943-0013.flac,7.97,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0013.flac
497,6241-61943-0008.flac,8.1100625,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0008.flac
498,6241-61943-0002.flac,2.735,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0002.flac
499,6241-61943-0006.flac,3.83,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0006.flac
500,6241-61943-0020.flac,4.395,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0020.flac
501,6241-61943-0009.flac,3.845,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0009.flac
502,6241-61943-0014.flac,6.74,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0014.flac
503,6241-61943-0003.flac,7.825,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0003.flac
504,6241-61943-0010.flac,4.53,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0010.flac
505,6241-61943-0025.flac,6.26,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0025.flac
506,6241-61943-0017.flac,6.09,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0017.flac
507,6241-61943-0019.flac,2.905,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0019.flac
508,6241-61943-0001.flac,3.22,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0001.flac
509,6241-61943-0021.flac,2.52,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0021.flac
510,6241-61943-0004.flac,3.41,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0004.flac
511,6241-61943-0018.flac,7.19,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0018.flac
512,6241-61943-0000.flac,6.95,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0000.flac
513,6241-61943-0015.flac,2.49,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0015.flac
514,6241-61943-0012.flac,5.86,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0012.flac
515,6241-61943-0007.flac,2.64,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0007.flac
516,6241-61943-0026.flac,9.105,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0026.flac
517,6241-61943-0027.flac,17.87,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/61943/6241-61943-0027.flac
518,6241-66616-0021.flac,4.16,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0021.flac
519,6241-66616-0001.flac,8.105,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0001.flac
520,6241-66616-0022.flac,6.32,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0022.flac
521,6241-66616-0007.flac,5.115,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0007.flac
522,6241-66616-0019.flac,6.315,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0019.flac
523,6241-66616-0013.flac,5.18,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0013.flac
524,6241-66616-0016.flac,5.05,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0016.flac
525,6241-66616-0002.flac,4.195,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0002.flac
526,6241-66616-0009.flac,11.145,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0009.flac
527,6241-66616-0003.flac,5.485,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0003.flac
528,6241-66616-0000.flac,9.27,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0000.flac
529,6241-66616-0015.flac,4.62,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0015.flac
530,6241-66616-0020.flac,2.905,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0020.flac
531,6241-66616-0012.flac,10.63,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0012.flac
532,6241-66616-0010.flac,9.4,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0010.flac
533,6241-66616-0004.flac,4.845,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0004.flac
534,6241-66616-0018.flac,7.325,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0018.flac
535,6241-66616-0006.flac,5.795,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0006.flac
536,6241-66616-0011.flac,10.725,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0011.flac
537,6241-66616-0005.flac,10.81,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0005.flac
538,6241-66616-0023.flac,2.665,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0023.flac
539,6241-66616-0024.flac,4.175,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0024.flac
540,6241-66616-0017.flac,6.555,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0017.flac
541,6241-66616-0008.flac,17.8,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0008.flac
542,6241-66616-0014.flac,8.695,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0014.flac
543,6241-66616-0025.flac,10.305,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/6241/66616/6241-66616-0025.flac
544,2086-149214-0004.flac,15.22,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149214/2086-149214-0004.flac
545,2086-149214-0001.flac,6.97,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149214/2086-149214-0001.flac
546,2086-149214-0002.flac,16.745,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149214/2086-149214-0002.flac
547,2086-149214-0003.flac,8.9949375,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149214/2086-149214-0003.flac
548,2086-149214-0000.flac,9.81,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149214/2086-149214-0000.flac
549,2086-149220-0036.flac,6.32,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0036.flac
550,2086-149220-0046.flac,3.415,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0046.flac
551,2086-149220-0030.flac,8.1,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0030.flac
552,2086-149220-0047.flac,3.92,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0047.flac
553,2086-149220-0033.flac,7.435,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0033.flac
554,2086-149220-0045.flac,4.545,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0045.flac
555,2086-149220-0039.flac,2.48,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0039.flac
556,2086-149220-0011.flac,19.43,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0011.flac
557,2086-149220-0007.flac,5.24,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0007.flac
558,2086-149220-0004.flac,7.22,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0004.flac
559,2086-149220-0015.flac,8.19,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0015.flac
560,2086-149220-0048.flac,11.31,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0048.flac
561,2086-149220-0024.flac,3.805,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0024.flac
562,2086-149220-0029.flac,5.58,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0029.flac
563,2086-149220-0043.flac,2.77,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0043.flac
564,2086-149220-0009.flac,10.6,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0009.flac
565,2086-149220-0032.flac,3.76,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0032.flac
566,2086-149220-0006.flac,10.35,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0006.flac
567,2086-149220-0012.flac,14.995,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0012.flac
568,2086-149220-0031.flac,8.58,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0031.flac
569,2086-149220-0049.flac,11.605,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0049.flac
570,2086-149220-0037.flac,4.835,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0037.flac
571,2086-149220-0008.flac,8.89,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0008.flac
572,2086-149220-0044.flac,3.95,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0044.flac
573,2086-149220-0041.flac,14.805,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0041.flac
574,2086-149220-0016.flac,7.52,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0016.flac
575,2086-149220-0023.flac,7.365,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0023.flac
576,2086-149220-0000.flac,12.095,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0000.flac
577,2086-149220-0035.flac,10.5499375,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0035.flac
578,2086-149220-0025.flac,10.255,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0025.flac
579,2086-149220-0010.flac,13.95,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0010.flac
580,2086-149220-0040.flac,6.7,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0040.flac
581,2086-149220-0034.flac,5.91,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0034.flac
582,2086-149220-0017.flac,8.7,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0017.flac
583,2086-149220-0020.flac,2.93,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0020.flac
584,2086-149220-0038.flac,4.35,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0038.flac
585,2086-149220-0027.flac,4.245,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0027.flac
586,2086-149220-0022.flac,9.265,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0022.flac
587,2086-149220-0002.flac,16.01,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0002.flac
588,2086-149220-0042.flac,2.84,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0042.flac
589,2086-149220-0014.flac,9.58,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0014.flac
590,2086-149220-0013.flac,17.57,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0013.flac
591,2086-149220-0001.flac,19.78,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0001.flac
592,2086-149220-0026.flac,4.81,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0026.flac
593,2086-149220-0028.flac,2.855,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0028.flac
594,2086-149220-0003.flac,22.81,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0003.flac
595,2086-149220-0021.flac,3.335,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0021.flac
596,2086-149220-0018.flac,6.83,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0018.flac
597,2086-149220-0005.flac,9.09,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0005.flac
598,2086-149220-0019.flac,13.18,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/2086/149220/2086-149220-0019.flac
599,777-126732-0033.flac,3.655,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0033.flac
600,777-126732-0060.flac,7.895,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0060.flac
601,777-126732-0081.flac,1.505,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0081.flac
602,777-126732-0019.flac,4.94,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0019.flac
603,777-126732-0025.flac,9.18,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0025.flac
604,777-126732-0078.flac,2.27,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0078.flac
605,777-126732-0028.flac,12.77,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0028.flac
606,777-126732-0059.flac,6.16,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0059.flac
607,777-126732-0056.flac,9.26,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0056.flac
608,777-126732-0006.flac,4.575,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0006.flac
609,777-126732-0045.flac,11.975,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0045.flac
610,777-126732-0050.flac,6.81,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0050.flac
611,777-126732-0072.flac,2.71,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0072.flac
612,777-126732-0020.flac,2.205,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0020.flac
613,777-126732-0064.flac,5.8599375,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0064.flac
614,777-126732-0058.flac,5.225,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0058.flac
615,777-126732-0024.flac,13.6,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0024.flac
616,777-126732-0063.flac,18.17,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0063.flac
617,777-126732-0040.flac,4.985,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0040.flac
618,777-126732-0053.flac,4.66,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0053.flac
619,777-126732-0076.flac,4.26,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0076.flac
620,777-126732-0036.flac,9.07,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0036.flac
621,777-126732-0003.flac,9.45,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0003.flac
622,777-126732-0026.flac,1.97,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0026.flac
623,777-126732-0061.flac,4.565,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0061.flac
624,777-126732-0032.flac,5.85,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0032.flac
625,777-126732-0066.flac,11.595,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0066.flac
626,777-126732-0005.flac,11.12,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0005.flac
627,777-126732-0068.flac,2.765,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0068.flac
628,777-126732-0074.flac,3.48,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0074.flac
629,777-126732-0048.flac,5.975,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0048.flac
630,777-126732-0079.flac,10.04,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0079.flac
631,777-126732-0022.flac,3.02,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0022.flac
632,777-126732-0062.flac,2.375,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0062.flac
633,777-126732-0035.flac,5.585,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0035.flac
634,777-126732-0018.flac,4.05,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0018.flac
635,777-126732-0070.flac,7.315,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0070.flac
636,777-126732-0034.flac,3.48,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0034.flac
637,777-126732-0000.flac,2.74,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0000.flac
638,777-126732-0015.flac,9.51,16000.0,/home/dicarlo_d/Documents/Code/alphaMUSIC/data/LibriSpeech/dev-clean/777/126732/777-126732-0015.flac
