,timestamp,task,array,rec,VAD_0,DOA_0,VAD_1,DOA_1,J,MUSIC_0,MUSIC_1,MUSIC_time,aMUSIC_0,aMUSIC_1,aMUSIC_time,NormMUSIC_0,NormMUSIC_1,NormMUSIC_time,aNormMUSIC_0,aNormMUSIC_1,aNormMUSIC_time,SRP_PHAT_0,SRP_PHAT_1,SRP_PHAT_time,VAD_2,DOA_2,MUSIC_2,aMUSIC_2,NormMUSIC_2,aNormMUSIC_2,SRP_PHAT_2
83,3.75,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,44.0,,0.01066899299621582,44.0,,0.01936817169189453,45.0,,0.010085582733154297,116.00000000000001,,0.020702123641967773,115.0,,0.028256893157958984,0.0,101.44908451473256,,,,,
84,3.7874999999999996,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,116.00000000000001,,0.010676860809326172,96.00000000000001,,0.019564390182495117,116.00000000000001,,0.01003575325012207,116.00000000000001,,0.01961994171142578,115.0,,0.02842092514038086,0.0,101.44908451473256,,,,,
85,3.8249999999999997,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,116.00000000000001,,0.010822057723999023,89.0,,0.020038604736328125,116.00000000000001,,0.009536504745483398,116.00000000000001,,0.02032160758972168,62.0,,0.027308225631713867,0.0,101.44908451473256,,,,,
86,3.8625,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,62.0,,0.009988069534301758,62.0,,0.02106928825378418,62.0,,0.011096715927124023,62.0,,0.019338607788085938,62.0,,0.02813124656677246,0.0,101.44908451473256,,,,,
87,3.9,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,61.0,,0.010531902313232422,61.0,,0.02084064483642578,61.0,,0.01016545295715332,61.0,,0.019533634185791016,62.0,,0.028228044509887695,0.0,101.44908451473256,,,,,
88,3.9375,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,62.0,,0.010801315307617188,62.0,,0.01972031593322754,62.0,,0.010247468948364258,62.0,,0.0195772647857666,63.0,,0.027547597885131836,0.0,101.44908451473256,,,,,
89,3.9749999999999996,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,115.0,,0.010730266571044922,115.0,,0.019418001174926758,62.0,,0.01000833511352539,115.0,,0.021157026290893555,102.0,,0.029476404190063477,0.0,101.44908451473256,,,,,
90,4.0125,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,103.0,,0.010634660720825195,103.0,,0.01948857307434082,114.00000000000001,,0.010442972183227539,115.0,,0.019698143005371094,102.0,,0.02788400650024414,0.0,101.44908451473256,,,,,
91,4.05,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,115.0,,0.011231660842895508,115.0,,0.0193631649017334,115.0,,0.009401559829711914,116.00000000000001,,0.019320964813232422,116.00000000000001,,0.028126001358032227,0.0,101.44908451473256,,,,,
92,4.125,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,1.0,115.0,,0.01065969467163086,67.0,,0.01946544647216797,115.0,,0.010290861129760742,116.00000000000001,,0.019287586212158203,116.00000000000001,,0.0278775691986084,0.0,101.44908451473256,,,,,
93,4.1625,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,1.0,67.0,,0.010736703872680664,67.0,,0.01957249641418457,115.0,,0.01007843017578125,116.00000000000001,,0.019385337829589844,116.00000000000001,,0.02802419662475586,0.0,101.44908451473256,,,,,
94,4.2,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,1.0,62.0,,0.010462522506713867,62.0,,0.01923966407775879,62.0,,0.010305166244506836,62.0,,0.019464731216430664,62.0,,0.027794361114501953,0.0,101.44908451473256,,,,,
95,4.2375,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,1.0,62.0,72.0,0.010658740997314453,63.0,62.0,0.01946282386779785,62.0,72.0,0.009401082992553711,62.0,72.0,0.020585060119628906,62.0,73.0,0.027186870574951172,0.0,101.44908451473256,,,,,
96,4.2749999999999995,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,1.0,62.0,58.00000000000001,0.009807825088500977,62.0,57.00000000000001,0.020101547241210938,62.0,72.0,0.009307146072387695,62.0,57.00000000000001,0.019753456115722656,62.0,72.0,0.02852153778076172,0.0,101.44908451473256,,,,,
97,4.3125,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,1.0,100.0,57.00000000000001,0.009827136993408203,63.0,57.00000000000001,0.0200192928314209,100.0,57.00000000000001,0.009206533432006836,100.0,57.00000000000001,0.019457340240478516,62.0,72.0,0.028012752532958984,0.0,101.44908451473256,,,,,
98,4.35,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,1.0,100.0,57.00000000000001,0.00982975959777832,100.0,57.00000000000001,0.019402265548706055,100.0,57.00000000000001,0.010113716125488281,100.0,57.00000000000001,0.020621776580810547,63.0,72.0,0.028198719024658203,0.0,101.44908451473256,,,,,
99,4.3875,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,1.0,100.0,57.00000000000001,0.010582923889160156,100.0,57.00000000000001,0.019467592239379883,100.0,57.00000000000001,0.010039091110229492,100.0,57.00000000000001,0.01934528350830078,100.0,72.0,0.028300046920776367,0.0,101.44908451473256,,,,,
100,4.425,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,2.0,62.0,101.0,0.010640859603881836,62.0,100.0,0.019440174102783203,62.0,100.0,0.009425163269042969,62.0,100.0,0.020256519317626953,63.0,100.0,0.02710247039794922,1.0,101.44908451473256,,,,,
101,4.4624999999999995,2.0,dicit,3.0,0.0,61.93593227001442,1.0,43.68663584214714,2.0,62.0,100.0,0.00981903076171875,62.0,97.0,0.020097970962524414,100.0,62.0,0.00937199592590332,100.0,62.0,0.019310474395751953,63.0,100.0,0.028186798095703125,1.0,101.44908451473256,,,,,
102,4.5,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,101.0,62.0,0.011486530303955078,63.0,115.0,0.019908666610717773,101.0,116.00000000000001,0.010187149047851562,100.0,116.00000000000001,0.019640684127807617,102.0,63.0,0.028195858001708984,1.0,101.44908451473256,116.00000000000001,98.0,62.0,62.0,115.0
103,4.5375,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,101.0,62.0,0.010581731796264648,101.0,112.0,0.01970386505126953,101.0,115.0,0.010283946990966797,101.0,115.0,0.01926898956298828,63.0,104.0,0.027332067489624023,1.0,101.44908451473256,115.0,62.0,62.0,62.0,115.0
104,4.575,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,62.0,46.0,0.009789466857910156,114.00000000000001,47.0,0.019548416137695312,62.0,45.0,0.009337425231933594,62.0,45.0,0.02007603645324707,63.0,45.0,0.02752208709716797,1.0,101.44908451473256,115.0,59.00000000000001,115.0,115.0,115.0
105,4.6125,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,46.0,116.00000000000001,0.010542869567871094,115.0,50.0,0.019110918045043945,45.0,101.0,0.010215997695922852,45.0,116.00000000000001,0.019271135330200195,46.0,101.0,0.028041839599609375,1.0,101.44908451473256,101.0,100.0,116.00000000000001,101.0,116.00000000000001
106,4.6499999999999995,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,45.0,116.00000000000001,0.010416030883789062,53.0,93.0,0.020053386688232422,45.0,102.0,0.00924062728881836,45.0,116.00000000000001,0.02002429962158203,46.0,100.0,0.02751016616821289,1.0,101.44908451473256,102.0,101.0,116.00000000000001,101.0,116.00000000000001
107,4.6875,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,44.0,116.00000000000001,0.009874105453491211,45.0,116.00000000000001,0.019690275192260742,44.0,116.00000000000001,0.01018977165222168,44.0,116.00000000000001,0.020943880081176758,61.0,116.00000000000001,0.028172016143798828,1.0,101.44908451473256,101.0,99.0,101.0,101.0,100.0
108,4.725,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,116.00000000000001,63.0,0.009796142578125,116.00000000000001,63.0,0.0192720890045166,63.0,116.00000000000001,0.010144472122192383,62.0,116.00000000000001,0.019527673721313477,62.0,116.00000000000001,0.028064727783203125,1.0,101.44908451473256,100.0,98.0,101.0,100.0,100.0
109,4.7625,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,116.00000000000001,64.0,0.010654449462890625,116.00000000000001,65.0,0.019335269927978516,64.0,116.00000000000001,0.010022163391113281,64.0,116.00000000000001,0.019532203674316406,63.0,100.0,0.02804279327392578,1.0,101.44908451473256,101.0,95.0,101.0,100.0,116.00000000000001
110,4.8,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,115.0,63.0,0.010476112365722656,115.0,63.0,0.01931476593017578,63.0,115.0,0.010293960571289062,63.0,116.00000000000001,0.01993584632873535,63.0,115.0,0.030635833740234375,1.0,101.44908451473256,100.0,95.0,100.0,100.0,100.0
111,4.8374999999999995,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,116.00000000000001,95.0,0.01060795783996582,63.0,115.0,0.019390344619750977,95.0,116.00000000000001,0.010244607925415039,45.0,116.00000000000001,0.019382715225219727,62.0,115.0,0.027765989303588867,1.0,101.44908451473256,101.0,97.0,101.0,100.0,100.0
112,4.875,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,45.0,116.00000000000001,0.011315107345581055,45.0,115.0,0.02023029327392578,45.0,116.00000000000001,0.010065317153930664,45.0,115.0,0.019409894943237305,47.0,115.0,0.027320384979248047,1.0,101.44908451473256,101.0,99.0,101.0,101.0,101.0
113,4.9125,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,130.0,116.00000000000001,0.009841203689575195,45.0,115.0,0.019583702087402344,45.0,116.00000000000001,0.010271310806274414,45.0,116.00000000000001,0.019511938095092773,47.0,114.00000000000001,0.028150558471679688,1.0,101.44908451473256,101.0,99.0,101.0,100.0,100.0
114,4.95,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,46.0,117.0,0.010025739669799805,117.0,45.0,0.019623517990112305,46.0,117.0,0.010573625564575195,117.0,46.0,0.01966404914855957,153.0,47.0,0.02803206443786621,1.0,101.44908451473256,101.0,96.00000000000001,101.0,100.0,100.0
115,4.9875,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,117.0,45.0,0.00988626480102539,116.00000000000001,45.0,0.019484758377075195,117.0,45.0,0.010286331176757812,117.0,45.0,0.019531965255737305,115.0,46.0,0.028494596481323242,1.0,101.44908451473256,101.0,95.0,101.0,101.0,100.0
116,5.0249999999999995,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,116.00000000000001,99.0,0.009796380996704102,116.00000000000001,45.0,0.02038097381591797,116.00000000000001,99.0,0.009507894515991211,116.00000000000001,100.0,0.019451141357421875,64.0,116.00000000000001,0.028079509735107422,1.0,101.44908451473256,45.0,100.0,45.0,44.0,45.0
117,5.0625,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,64.0,115.0,0.009836912155151367,84.0,44.0,0.020119905471801758,64.0,116.00000000000001,0.00942850112915039,65.0,116.00000000000001,0.02049875259399414,116.00000000000001,64.0,0.028118133544921875,1.0,101.44908451473256,44.0,66.0,44.0,44.0,46.0
118,5.1,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,45.0,116.00000000000001,0.01074528694152832,116.00000000000001,46.0,0.019374847412109375,44.0,116.00000000000001,0.00923609733581543,116.00000000000001,45.0,0.020358800888061523,48.00000000000001,116.00000000000001,0.027255535125732422,1.0,101.44908451473256,63.0,64.0,63.0,63.0,63.0
119,5.1375,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,116.00000000000001,44.0,0.010663509368896484,115.0,44.0,0.0193784236907959,115.0,44.0,0.009912490844726562,115.0,44.0,0.019626379013061523,116.00000000000001,47.0,0.02724766731262207,1.0,101.44908451473256,63.0,62.0,63.0,63.0,63.0
120,5.175,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,116.00000000000001,62.0,0.010837793350219727,116.00000000000001,44.0,0.019458770751953125,116.00000000000001,63.0,0.009351968765258789,116.00000000000001,62.0,0.02037334442138672,116.00000000000001,62.0,0.027345657348632812,1.0,101.44908451473256,45.0,61.0,45.0,44.0,47.0
121,5.2124999999999995,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,116.00000000000001,62.0,0.010930776596069336,149.0,43.0,0.019504308700561523,116.00000000000001,62.0,0.010194778442382812,116.00000000000001,61.0,0.019623994827270508,115.0,61.0,0.02814459800720215,1.0,101.44908451473256,45.0,59.00000000000001,45.0,43.0,46.0
122,5.25,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,115.0,61.0,0.010553359985351562,115.0,46.0,0.01946258544921875,115.0,63.0,0.009911537170410156,100.0,115.0,0.019644737243652344,103.0,115.0,0.028153181076049805,1.0,101.44908451473256,46.0,55.0,46.0,45.0,45.0
123,5.2875,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,146.0,115.0,0.009877443313598633,115.0,80.0,0.020047903060913086,62.0,115.0,0.009552717208862305,100.0,115.0,0.020700454711914062,147.0,115.0,0.02825617790222168,1.0,101.44908451473256,46.0,46.0,46.0,45.0,45.0
124,5.325,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,153.0,115.0,0.010690689086914062,91.0,114.00000000000001,0.019368410110473633,154.0,115.0,0.010270357131958008,155.0,115.0,0.01918792724609375,148.0,115.0,0.027141809463500977,1.0,101.44908451473256,45.0,46.0,45.0,45.0,45.0
125,5.3625,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,92.0,115.0,0.01065969467163086,91.0,115.0,0.01943826675415039,61.0,116.00000000000001,0.010073423385620117,153.0,116.00000000000001,0.019347429275512695,147.0,116.00000000000001,0.027445077896118164,1.0,101.44908451473256,45.0,46.0,45.0,45.0,45.0
126,5.3999999999999995,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,62.0,116.00000000000001,0.01063084602355957,116.00000000000001,49.0,0.01946878433227539,62.0,116.00000000000001,0.010135412216186523,116.00000000000001,62.0,0.01917886734008789,116.00000000000001,59.99999999999999,0.027864933013916016,1.0,101.44908451473256,45.0,57.00000000000001,45.0,46.0,46.0
127,5.4375,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,101.0,116.00000000000001,0.009857177734375,97.0,61.0,0.01943802833557129,45.0,116.00000000000001,0.010290384292602539,51.0,116.00000000000001,0.019296646118164062,79.0,61.0,0.02829909324645996,1.0,101.44908451473256,62.0,53.0,62.0,62.0,116.00000000000001
128,5.475,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,103.0,62.0,0.009842872619628906,116.00000000000001,61.0,0.02027750015258789,103.0,62.0,0.009354352951049805,53.0,62.0,0.01947808265686035,104.0,62.0,0.027996301651000977,1.0,101.44908451473256,116.00000000000001,51.0,116.00000000000001,116.00000000000001,116.00000000000001
129,5.5125,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,102.0,116.00000000000001,0.010819196701049805,50.0,96.00000000000001,0.01937270164489746,101.0,116.00000000000001,0.009385824203491211,98.0,116.00000000000001,0.0201718807220459,63.0,98.0,0.027158260345458984,1.0,101.44908451473256,62.0,62.0,62.0,62.0,115.0
130,5.55,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,58.00000000000001,92.0,0.010762691497802734,72.0,58.00000000000001,0.019525527954101562,83.0,94.0,0.010252714157104492,103.0,111.0,0.019222497940063477,114.00000000000001,89.0,0.027838706970214844,1.0,101.44908451473256,116.00000000000001,95.0,112.0,94.0,99.0
131,5.5874999999999995,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,125.00000000000001,114.00000000000001,0.01075124740600586,62.0,101.0,0.019695281982421875,62.0,100.0,0.010135173797607422,99.0,62.0,0.019201278686523438,116.00000000000001,86.0,0.028101444244384766,1.0,101.44908451473256,98.0,113.0,124.0,123.00000000000001,98.0
132,5.625,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,73.0,63.0,0.010023832321166992,72.0,63.0,0.019470691680908203,72.0,84.0,0.010633468627929688,117.0,86.0,0.019219160079956055,97.0,116.00000000000001,0.027955293655395508,1.0,101.44908451473256,86.0,86.0,63.0,63.0,63.0
133,5.6625,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,116.00000000000001,45.0,0.009852170944213867,116.00000000000001,62.0,0.020671367645263672,45.0,116.00000000000001,0.009400606155395508,46.0,116.00000000000001,0.01924896240234375,135.0,115.0,0.028105974197387695,1.0,101.44908451473256,63.0,,63.0,63.0,63.0
134,5.7,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,117.0,46.0,0.010004997253417969,106.0,116.00000000000001,0.02056264877319336,72.0,45.0,0.009356021881103516,116.00000000000001,45.0,0.020423173904418945,87.0,115.0,0.027208566665649414,1.0,101.44908451473256,63.0,62.0,63.0,63.0,63.0
135,5.7375,2.0,dicit,3.0,1.0,61.93593227001442,1.0,43.68663584214714,3.0,115.0,46.0,0.010761499404907227,115.0,90.0,0.020723342895507812,114.00000000000001,45.0,0.010818243026733398,115.0,45.0,0.019247055053710938,88.0,114.00000000000001,0.02693009376525879,1.0,101.44908451473256,63.0,62.0,63.0,63.0,63.0
136,5.7749999999999995,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,2.0,104.0,62.0,0.01207280158996582,103.0,59.99999999999999,0.020531177520751953,45.0,63.0,0.01006174087524414,45.0,63.0,0.019201993942260742,113.0,63.0,0.028313875198364258,1.0,101.44908451473256,,,,,
137,5.8125,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,89.0,,0.009925365447998047,91.0,,0.020235776901245117,149.0,,0.009480476379394531,81.0,,0.020146608352661133,105.00000000000001,,0.02826547622680664,0.0,101.44908451473256,,,,,
138,5.85,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,99.0,,0.010731697082519531,98.0,,0.01919722557067871,99.0,,0.009310245513916016,98.0,,0.02032470703125,105.00000000000001,,0.027127981185913086,0.0,101.44908451473256,,,,,
139,5.8875,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,100.0,,0.01075124740600586,96.00000000000001,,0.019598007202148438,98.0,,0.011098861694335938,97.0,,0.019711971282958984,98.0,,0.02810502052307129,0.0,101.44908451473256,,,,,
140,5.925,2.0,dicit,3.0,1.0,61.93593227001442,0.0,43.68663584214714,1.0,89.0,,0.010812044143676758,91.0,,0.019501686096191406,97.0,,0.009460687637329102,97.0,,0.020180940628051758,97.0,,0.0274655818939209,0.0,101.44908451473256,,,,,
141,6.1125,2.0,dicit,3.0,0.0,61.93593227001442,0.0,43.68663584214714,0.0,,,,,,,,,,,,,,,,0.0,101.44908451473256,,,,,
